### DATA:
#
# 393
#      Q             I(Q)           Error     
1.58623933E-02  8.11298311E-01  8.89658462E-03
1.71313847E-02  4.01858300E-01  5.83876856E-03
1.84003762E-02  2.57113159E-01  4.77529503E-03
1.96693677E-02  1.79428428E-01  3.81935551E-03
2.09383591E-02  1.46509603E-01  3.52549367E-03
2.22073506E-02  1.20324403E-01  2.79748556E-03
2.34763421E-02  1.03414372E-01  2.68450333E-03
2.47453335E-02  8.65041986E-02  2.37198197E-03
2.60143250E-02  7.98230916E-02  2.17250944E-03
2.72833164E-02  7.02446327E-02  2.13747611E-03
2.85523079E-02  6.58058897E-02  1.79167313E-03
2.98212994E-02  5.92067987E-02  1.81680929E-03
3.10902908E-02  5.74597679E-02  1.71770586E-03
3.23592823E-02  5.21710739E-02  1.63675216E-03
3.36282738E-02  5.40995486E-02  1.62453053E-03
3.48972652E-02  4.96129207E-02  1.43519475E-03
3.61662567E-02  4.77628857E-02  1.45540107E-03
3.74352481E-02  4.37776223E-02  1.36273785E-03
3.87042396E-02  4.45772894E-02  1.39100361E-03
3.99732311E-02  4.17589694E-02  1.27660891E-03
4.12422225E-02  3.89147736E-02  1.20960490E-03
4.25112140E-02  4.11320701E-02  1.25509978E-03
4.37802055E-02  3.85942869E-02  1.18207128E-03
4.50491969E-02  3.80163826E-02  1.17376528E-03
4.63181884E-02  3.70098166E-02  1.11740862E-03
4.75871798E-02  3.49605940E-02  1.07736164E-03
4.88561713E-02  3.67163271E-02  1.15302682E-03
5.01251628E-02  3.74032706E-02  1.05204887E-03
5.13941542E-02  3.32918949E-02  9.86447441E-04
5.26631457E-02  3.27487998E-02  1.00254524E-03
5.39321372E-02  3.44770141E-02  1.01183471E-03
5.52011286E-02  3.14806886E-02  1.00560533E-03
5.64701201E-02  3.26630473E-02  9.16186254E-04
5.77391115E-02  3.21759544E-02  9.64022707E-04
5.90081030E-02  3.16105001E-02  9.33762523E-04
6.02770945E-02  3.11987009E-02  9.26036155E-04
6.15460859E-02  3.13318186E-02  9.10557341E-04
6.28150774E-02  3.23210619E-02  8.87923874E-04
6.40840689E-02  3.08994558E-02  9.19607119E-04
6.53530603E-02  3.10586896E-02  8.67091818E-04
6.66220518E-02  3.10519896E-02  8.84668436E-04
