### DATA:
#
# 393
#      Q             I(Q)           Error     
1.58623933E-02  5.89511156E-01  5.36052138E-03
1.71313847E-02  3.36123377E-01  3.77452350E-03
1.84003762E-02  2.28168115E-01  3.17975390E-03
1.96693677E-02  1.75886616E-01  2.67293770E-03
2.09383591E-02  1.47336215E-01  2.49901926E-03
2.22073506E-02  1.20887369E-01  1.98202650E-03
2.34763421E-02  9.76991132E-02  1.84436468E-03
2.47453335E-02  8.28995183E-02  1.64133322E-03
2.60143250E-02  7.65452385E-02  1.50378060E-03
2.72833164E-02  6.57742471E-02  1.46201102E-03
2.85523079E-02  5.84708005E-02  1.19377894E-03
2.98212994E-02  5.15317358E-02  1.19808852E-03
3.10902908E-02  4.89773899E-02  1.12096663E-03
3.23592823E-02  4.48726676E-02  1.07296847E-03
3.36282738E-02  4.22392935E-02  1.01465255E-03
3.48972652E-02  3.71931642E-02  8.78360937E-04
3.61662567E-02  3.44113931E-02  8.73205659E-04
3.74352481E-02  3.40175852E-02  8.49113916E-04
3.87042396E-02  3.24338377E-02  8.38276756E-04
3.99732311E-02  2.98341326E-02  7.62724492E-04
4.12422225E-02  2.66806651E-02  7.07284606E-04
4.25112140E-02  2.64966711E-02  7.11720844E-04
4.37802055E-02  2.48984303E-02  6.70729263E-04
4.50491969E-02  2.32375097E-02  6.47739391E-04
4.63181884E-02  2.28286386E-02  6.19484053E-04
4.75871798E-02  2.11859439E-02  5.91703050E-04
4.88561713E-02  2.04213336E-02  6.07497816E-04
5.01251628E-02  1.98404286E-02  5.41595044E-04
5.13941542E-02  1.83948092E-02  5.18008077E-04
5.26631457E-02  1.81298424E-02  5.26440446E-04
5.39321372E-02  1.75953880E-02  5.11133287E-04
5.52011286E-02  1.59207843E-02  5.05986507E-04
5.64701201E-02  1.63453780E-02  4.58121474E-04
5.77391115E-02  1.64361596E-02  4.87008976E-04
5.90081030E-02  1.51758064E-02  4.58798080E-04
6.02770945E-02  1.49743706E-02  4.52522218E-04
6.15460859E-02  1.43500371E-02  4.36443923E-04
6.28150774E-02  1.40467053E-02  4.13495611E-04
