### DATA:
#
# 393
#      Q             I(Q)           Error     
1.58623933E-02  8.02836180E-01  8.85558873E-03
1.71313847E-02  4.08730507E-01  5.89215569E-03
1.84003762E-02  2.58677363E-01  4.79278760E-03
1.96693677E-02  1.85350522E-01  3.88429593E-03
2.09383591E-02  1.48051575E-01  3.54620907E-03
2.22073506E-02  1.20539755E-01  2.80173519E-03
2.34763421E-02  1.00682780E-01  2.65046465E-03
2.47453335E-02  9.03892741E-02  2.42617517E-03
2.60143250E-02  8.17580149E-02  2.20005470E-03
2.72833164E-02  7.37838298E-02  2.19202857E-03
2.85523079E-02  6.84278384E-02  1.82815816E-03
2.98212994E-02  6.30764663E-02  1.87641173E-03
3.10902908E-02  5.73772639E-02  1.71754346E-03
3.23592823E-02  5.57837486E-02  1.69352966E-03
3.36282738E-02  5.17249331E-02  1.58946856E-03
3.48972652E-02  4.92176041E-02  1.43035757E-03
3.61662567E-02  4.73784842E-02  1.45111675E-03
3.74352481E-02  4.60833535E-02  1.39968155E-03
3.87042396E-02  4.59788814E-02  1.41356362E-03
3.99732311E-02  4.45073359E-02  1.31935091E-03
4.12422225E-02  4.01657000E-02  1.22962415E-03
4.25112140E-02  3.94594669E-02  1.23010820E-03
4.37802055E-02  3.66524532E-02  1.15215941E-03
4.50491969E-02  3.70507389E-02  1.16009475E-03
4.63181884E-02  3.57085317E-02  1.09884620E-03
4.75871798E-02  3.47724222E-02  1.07310025E-03
4.88561713E-02  3.58214006E-02  1.14020251E-03
5.01251628E-02  3.57032903E-02  1.02937606E-03
5.13941542E-02  3.49665917E-02  1.01108185E-03
5.26631457E-02  3.42856757E-02  1.02584076E-03
5.39321372E-02  3.36022861E-02  9.98281874E-04
5.52011286E-02  3.23848687E-02  1.01851299E-03
5.64701201E-02  3.21381912E-02  9.09732247E-04
5.77391115E-02  3.25622261E-02  9.71240224E-04
5.90081030E-02  3.19251828E-02  9.39776713E-04
6.02770945E-02  3.21121961E-02  9.39595338E-04
6.15460859E-02  3.08956187E-02  9.05554742E-04
6.28150774E-02  3.14848088E-02  8.77621176E-04
6.40840689E-02  3.34251001E-02  9.57735232E-04
