### DATA:
#
# 393
#      Q             I(Q)           Error     
1.58623933E-02  8.21850240E-01  8.96712113E-03
1.71313847E-02  3.98675144E-01  5.82395494E-03
1.84003762E-02  2.56162703E-01  4.77330992E-03
1.96693677E-02  1.87771723E-01  3.91275994E-03
2.09383591E-02  1.50929704E-01  3.58342147E-03
2.22073506E-02  1.15778439E-01  2.74807448E-03
2.34763421E-02  1.01824872E-01  2.66762078E-03
2.47453335E-02  8.91664326E-02  2.41166586E-03
2.60143250E-02  7.61982948E-02  2.12565949E-03
2.72833164E-02  7.27296621E-02  2.17808154E-03
2.85523079E-02  6.77563399E-02  1.82130118E-03
2.98212994E-02  6.28435463E-02  1.87446584E-03
3.10902908E-02  5.68010807E-02  1.71028636E-03
3.23592823E-02  5.45355082E-02  1.67662650E-03
3.36282738E-02  5.39126918E-02  1.62405311E-03
3.48972652E-02  5.23787141E-02  1.47677562E-03
3.61662567E-02  4.66549434E-02  1.44048885E-03
3.74352481E-02  4.41587865E-02  1.37062441E-03
3.87042396E-02  4.41836491E-02  1.38752803E-03
3.99732311E-02  4.19964977E-02  1.28207426E-03
4.12422225E-02  3.99675556E-02  1.22759154E-03
4.25112140E-02  4.01759446E-02  1.24281691E-03
4.37802055E-02  3.92126627E-02  1.19320129E-03
4.50491969E-02  3.81982066E-02  1.17658335E-03
4.63181884E-02  3.33708972E-02  1.06274092E-03
4.75871798E-02  3.42982262E-02  1.06765516E-03
4.88561713E-02  3.52997631E-02  1.13223807E-03
5.01251628E-02  3.22622992E-02  9.81235993E-04
5.13941542E-02  3.38550135E-02  9.96588962E-04
5.26631457E-02  3.26289311E-02  1.00216805E-03
5.39321372E-02  3.37458737E-02  1.00210099E-03
5.52011286E-02  3.18279080E-02  1.01206405E-03
5.64701201E-02  3.23707052E-02  9.13754979E-04
5.77391115E-02  3.04196309E-02  9.39210819E-04
5.90081030E-02  3.20873484E-02  9.43320571E-04
6.02770945E-02  3.32867317E-02  9.56914620E-04
