### DATA:
#
# 393
#      Q             I(Q)           Error     
1.58623933E-02  8.24875832E-01  8.99638608E-03
1.71313847E-02  4.20457125E-01  5.98944211E-03
1.84003762E-02  2.60459602E-01  4.82002134E-03
1.96693677E-02  1.93293765E-01  3.97552177E-03
2.09383591E-02  1.53150946E-01  3.61482659E-03
2.22073506E-02  1.28470957E-01  2.89890636E-03
2.34763421E-02  1.05408654E-01  2.71801814E-03
2.47453335E-02  9.61577669E-02  2.50798929E-03
2.60143250E-02  8.73570666E-02  2.27922457E-03
2.72833164E-02  7.84314126E-02  2.26506381E-03
2.85523079E-02  7.08928034E-02  1.86495436E-03
2.98212994E-02  6.76200986E-02  1.94716232E-03
3.10902908E-02  6.20754249E-02  1.79047172E-03
3.23592823E-02  6.06813729E-02  1.77025760E-03
3.36282738E-02  5.82854301E-02  1.69103185E-03
3.48972652E-02  5.32793626E-02  1.49153580E-03
3.61662567E-02  5.27644046E-02  1.53408234E-03
3.74352481E-02  4.82094698E-02  1.43414526E-03
3.87042396E-02  4.47891131E-02  1.39761402E-03
3.99732311E-02  4.41570431E-02  1.31650863E-03
4.12422225E-02  4.35157567E-02  1.28153909E-03
4.25112140E-02  4.19065058E-02  1.26989407E-03
4.37802055E-02  4.23044637E-02  1.24049827E-03
4.50491969E-02  3.69985141E-02  1.16131327E-03
4.63181884E-02  4.00642864E-02  1.16532773E-03
4.75871798E-02  3.92857604E-02  1.14365225E-03
4.88561713E-02  3.76172736E-02  1.16984104E-03
5.01251628E-02  3.58631015E-02  1.03270006E-03
5.13941542E-02  3.43614705E-02  1.00499042E-03
5.26631457E-02  3.55431587E-02  1.04538351E-03
5.39321372E-02  3.40500735E-02  1.00715028E-03
5.52011286E-02  3.24011222E-02  1.02155283E-03
5.64701201E-02  3.23595218E-02  9.17082885E-04
5.77391115E-02  3.21865007E-02  9.67813830E-04
5.90081030E-02  3.06029022E-02  9.22279549E-04
6.02770945E-02  3.07460800E-02  9.20763239E-04
6.15460859E-02  3.10869589E-02  9.08834219E-04
6.28150774E-02  3.14300619E-02  8.78490333E-04
