### DATA:
#
# 393
#      Q             I(Q)           Error     
1.58623933E-02  8.07878554E-01  8.86388216E-03
1.71313847E-02  4.10746068E-01  5.89371845E-03
1.84003762E-02  2.61876732E-01  4.81176469E-03
1.96693677E-02  1.87132239E-01  3.89436493E-03
2.09383591E-02  1.53915003E-01  3.60782328E-03
2.22073506E-02  1.18326128E-01  2.76980503E-03
2.34763421E-02  9.48928446E-02  2.56748614E-03
2.47453335E-02  8.95395651E-02  2.40945141E-03
2.60143250E-02  7.44447187E-02  2.09475006E-03
2.72833164E-02  6.87924176E-02  2.11194623E-03
2.85523079E-02  6.46269396E-02  1.77276460E-03
2.98212994E-02  6.20777570E-02  1.85741705E-03
3.10902908E-02  5.88151962E-02  1.73512008E-03
3.23592823E-02  5.12908101E-02  1.62114669E-03
3.36282738E-02  5.47565743E-02  1.63252500E-03
3.48972652E-02  4.61877547E-02  1.38321356E-03
3.61662567E-02  4.60657701E-02  1.42912020E-03
3.74352481E-02  4.38517556E-02  1.36240711E-03
3.87042396E-02  4.12386768E-02  1.33585103E-03
3.99732311E-02  4.17836197E-02  1.27557502E-03
4.12422225E-02  3.90545838E-02  1.20928779E-03
4.25112140E-02  3.84856686E-02  1.21218408E-03
4.37802055E-02  3.74645814E-02  1.16228568E-03
4.50491969E-02  3.62040251E-02  1.14315609E-03
4.63181884E-02  3.41434814E-02  1.07117428E-03
4.75871798E-02  3.44223157E-02  1.06534385E-03
4.88561713E-02  3.41875143E-02  1.11094245E-03
5.01251628E-02  3.28941792E-02  9.86864790E-04
5.13941542E-02  3.25777344E-02  9.73444432E-04
5.26631457E-02  3.10046654E-02  9.72695416E-04
5.39321372E-02  3.33372280E-02  9.92598012E-04
5.52011286E-02  3.01381573E-02  9.82984551E-04
5.64701201E-02  3.08711398E-02  8.91162024E-04
5.77391115E-02  2.96916664E-02  9.25596687E-04
5.90081030E-02  3.18949744E-02  9.35661083E-04
6.02770945E-02  2.85431258E-02  8.84215231E-04
6.15460859E-02  2.82363929E-02  8.62805289E-04
