### DATA:
#
# 393
#      Q             I(Q)           Error     
1.58623933E-02  7.69055605E-01  8.66572466E-03
1.71313847E-02  3.92620832E-01  5.77383582E-03
1.84003762E-02  2.50772834E-01  4.71814489E-03
1.96693677E-02  1.84795767E-01  3.87778250E-03
2.09383591E-02  1.46894604E-01  3.53169162E-03
2.22073506E-02  1.20821975E-01  2.80450960E-03
2.34763421E-02  1.04971029E-01  2.70583434E-03
2.47453335E-02  8.93152505E-02  2.41128518E-03
2.60143250E-02  8.17286670E-02  2.19926517E-03
2.72833164E-02  7.64915124E-02  2.23148661E-03
2.85523079E-02  6.75244331E-02  1.81572419E-03
2.98212994E-02  5.87014407E-02  1.80984288E-03
3.10902908E-02  5.58662154E-02  1.69447239E-03
3.23592823E-02  5.51469848E-02  1.68353401E-03
3.36282738E-02  5.19993193E-02  1.59339281E-03
3.48972652E-02  4.97401394E-02  1.43827277E-03
3.61662567E-02  4.88262624E-02  1.47350493E-03
3.74352481E-02  4.61092703E-02  1.40111044E-03
3.87042396E-02  4.43999171E-02  1.38953165E-03
3.99732311E-02  4.26163934E-02  1.29022170E-03
4.12422225E-02  4.05644402E-02  1.23433652E-03
4.25112140E-02  3.92538197E-02  1.22668128E-03
4.37802055E-02  3.97136696E-02  1.19850226E-03
4.50491969E-02  3.59161869E-02  1.14205910E-03
4.63181884E-02  3.64702418E-02  1.11128169E-03
4.75871798E-02  3.37005928E-02  1.05883321E-03
4.88561713E-02  3.61702479E-02  1.14608894E-03
5.01251628E-02  3.32637578E-02  9.94379050E-04
5.13941542E-02  3.27092856E-02  9.79980454E-04
5.26631457E-02  3.06110326E-02  9.68001492E-04
5.39321372E-02  3.16961519E-02  9.70785273E-04
5.52011286E-02  3.15086767E-02  1.00751757E-03
5.64701201E-02  3.14841233E-02  9.01013846E-04
5.77391115E-02  3.03881876E-02  9.39121703E-04
5.90081030E-02  3.02630141E-02  9.14535602E-04
6.02770945E-02  2.98877731E-02  9.06504341E-04
6.15460859E-02  2.82184295E-02  8.66691465E-04
